Unnamed: 0,text,label
13577,i feel fine but if i have to move,1
928,i feel timid about trying to break out of my fashion rut,4
269620,i think i was feeling the altitude and struggled to keep up and had a few slips or did stupid stuff like step on the rope,0
352124,i had no time table to return home pretty much as long as my last lasted me and i wasn t feeling all that keen about returning to tahoe,1
311621,i feel so smart right now haha,1
383117,i have my husband back on a more permanent daily basis which feels amazing,5
380595,i go through and feel i am unhappy,0
407906,i feel talented that im able to pull my hair back into an itty bitty pony tail,1
27988,i believe that there is selfish joy joy at the expense of others and selfless joy the joy you feel when you are supporting others on their path,1
333421,im feeling uber bitchy and proud for blowing him off,3
208059,i feel so disillusioned i feel rather suicidal,0
399164,i feel horrible right now,0
96036,i was in her house feeling terribly frightened and lonely,4
108857,i wanted to go to bhopal for relief work gas tragedy my boss simply refused to let me go,3
254523,im sorry but im feeling sarcastic and i bet half of the people in this room are either on facebook or myspace checking for new comments,3
382634,i dont feel as carefree as i used to and this worrys me a tad,1
165343,i placed my hand in my pocket hoping i had a dollar in change so i can at least make this poor kid feel like he is doing something useful but i had nothing,1
365144,i am not a neutral and i am not really feeling all that thrilled,1
205670,i get mumma bear instincts and i feel a strong sense of intuition when i need to protect their precious feelings,1
176812,i feel like if i dont start finding the funny side in it then a my career as a comedy writer is going to grind to a crushing halt,5
112830,i still feel unfortunate,0
256991,i am conscious of with a lack of passion feelings of loneliness doubtful and overwhelmed,4
329602,i mean i sort of feel like i have to be loyal to them because i hang out with them,2
73770,i would feel incredibly unwelcome having to go through this process and it is indicative of a whole range of child protection issues that do little to actually protect children but marginalise those who for whatever reason do not have any with them,0
34881,i feel like bitching out her managers cuz shes always getting assaulted up there,4
164176,i identified so much with what you wrote about using your voice but questioning it and feeling pressured that you may not be the right person or because you arent a local feeling funny speaking for them,4
240581,i just feel so jaded and hardened and i miss when life was simpler,0
65284,i feel happy sad somber disgusted pukey limited impure controlled sick trapped restricted unwanted unloved cheated stressed sleepy bad unheard sexy funny sorry free tired fresh excited dazed different same rehearsed remixed stirred insane enlightened lost unaffected relaxed contained pure,1
60858,i feel like if i dont check my instagram everyday im going to miss out on something really cool,1
327456,i feel less pressured to understand what is not being understood,4
409938,i feel uptight is it any wonder i dont know whats right all these days after all the misery made is it any wonder that i feel afraid is it any wonder that i feel betrayed this is a portion of the new song by keane is it any wonder,4
177484,i feel as though thats our generations unfortunate fate,0
266621,i still feel it does the genre a disservice when stories are resolved artifically,1
31962,i guess i am just feeling a little bitter tonight because i thought i had so much support from certain people and it turns out they think its all in my head,3
148120,i want to be separated from him but not for a long time just enough to feel the sweet misery of missing him so damn much knowing i will be able to see him again soon enough,1
128082,i quickly began to feel a little intimidated and unable to jump in when story after story was about problems we haven t even had to deal with yet because we are so far behind in diversity initiatives,4
126891,i feel wronged and a bit bitter with people and my condition,3
80769,i want to at least feel more intelligent and i believe becoming a well read person myself will help,1
42102,i really feel like he is my soul mate and he is just to fucked up to be with me,3
199235,i can feel those gorgeous titties squeezing against mine,1
308616,i had never debated and still feel confident,1
406344,i feel eager and desperate to love myself as i am how is this done,1
218353,i feel ungrateful when i want to change things,0
349120,i feel incredibly loyal to cancer research uk because their events are the reason i started running,2
288739,i was feeling a bit crappy depressed again,0
154252,i was feeling very rushed to get them all to finish so they could go at when lab ends,3
330735,i feel fake when i do that,0
325468,i like the im feeling naughty tod,2
294541,i have been feeling bad knowing that he died at the age of i will never be able to talk to or see my son again,0
12681,i feel more glory as the empty spaces on my countdown calendar slowly decrease,0
253197,i were my own client i would ask myself what is it that i feel passionate about right at this moment,2
90737,i had a good time giggling over it and i woke up feeling thoroughly amused,1
127023,i feel like im judged or disliked just because i have seen and remember horrible things from my past,0
171352,i am feeling a lot more in control again mainly i think because i have accepted where we are right now,2
53477,i feel it s a dangerous change,3
76818,i feel doubtful and afraid,4
191161,i feel a little lost in the blog world because im not a mom a newlywed or a bride to be,0
266115,i will not soften and the resolve makes me feel smug,1
189329,i feeling better this morning,1
19618,i can feel so rich and free,1
95828,i feel its vital to show sam having epiphanies about himself,1
22296,i don t see why they should feel insulted,3
27243,i try and share here are generic and can be altered for any occasion so even if you are not feeling festive give them a go,1
177617,i feel mad sad or confused,3
326752,i have mentioned before in other posts in my family negative feelings are most often repressed a direct example of the side effect of the parenting approach we were all raised in and i must now deal with the aftermath of that,0
115062,i feel that most of my friends are relatively intelligent to the point of i dont believe that they could ever feel fulfilled by a job in retail let this serve as a warning,1
243976,i am planning on feeling fabulous while i am swimming and never once feeling out of breath,1
132746,i feel on payday pagetitle too fantastic,1
224614,i feel like i try my hardest at making people happy and get nothing in return but just getting it shoved back in my face,1
284989,i feel very hostile at the moment,3
285658,i like to think i am but to be a super hero i feel as though you have to be flawless and i am far from that trust me,1
397715,i was feeling more and more frustrated with each session he attended,3
35493,i feel very stupid now for saying that i would manage,0
219266,i think it gives an accurate statement to the general public about how we feel about being disturbed,0
30645,i feel agitated and strange today and i couldn t put my finger on why for awhile,4
238111,i feel not confident using that and still think that i use it incorrectly over make up,1
266679,i used to feel really threatened by beautiful girls amp sometimes i still am,4
54521,i remind myself not to feel guilty,0
324699,ive been feeling listless and well pretty darn sad,0
319379,i am really happy i am still flashed from the two concerts i feel so beloved and content,1
356694,i decided that i could find the money to get myself some things not a lot of things but enough not to feel deprived on my day of birth,0
376478,i feel like im making a triumphant return,1
129072,im feeling so hateful and this is not who i want to be,3
182331,i was irritated but feeling a lot less stupid by comparison,0
181683,i was working with him i was feeling like the world was opening to me and i was starting to realize how much i have to learn and i have to say i was a little frightened after that lesson but surprisingly after the lesson he just spoke with me for some time and had helped me even more that way,4
346864,i felt an intrinsic feeling of calm with this realization,1
66052,i have an amazing feeling about this place im absolutely so amazed to see something like this happening in lufkin texas,5
262343,i feel badly about those being victimized clousing said,0
201613,i always feel like they love to annoy us especially when were doing something and we dont like to be disturbed by anybody,0
97133,i asked a question on my facebook page what makes you feel most valued by people in your inner circle,1
368856,i don t feel my joints aching the same way as when i m in denmark,0
409970,i just feel gloomy,0
365852,im feeling really uptight now,4
190037,i feel reassured after seeing her even if she doesn t write me a script or do anything special,1
143634,i feel lots more energy i feel very impatient and irritable,3
91122,i was feeling truly miserable hoping against all odds i could make it to coda by,0
403049,i feel extremely annoyed at myself for becoming so lazy,3
337685,i can understand how a person feel when one come to know that something he never liked creeped into oneself,2
180281,i will most likely feel overwhelmed and exhausted again,5
223892,ive eaten too much today having never felt full i feel weepy and melancholy,0
179775,i had no idea two months ago that this is how id feel and how rich it was to spend time with these four talking about how things have been since we all got back and how our experience has changed us,1
412253,i just feel so very fucked right now,3
164314,i stop and think about this i feel so embarrassed,0
330875,i feel free,1
229858,i found that it left my skin feeling super smooth and smelling lovely,1
246332,i feel awkward and bad for,0
223243,i feel like i should project this appearance of calm and positivity like i do all the time,1
273913,i feel uncomfortable if things are too neat and i m not too good with rigid routines,4
239295,i am writing all this today well these are one of those day when i feel happy,1
201244,im trying something slightly new with my hair maybe its that im wearing a shirt i havent worn in a while and it compliments my new hair very well maybe its that ive nearly finished yet another miss manners book leaving me feeling charming and genteel,1
328883,i feel so paranoid so useless,4
199392,i feel very envious of the two lucky riders who ge,3
96276,im not accomplishing anything only serves to make me feel more dissatisfied,3
101979,i feel exanimate might be exaggerating things,0
400968,i can t wait to visit the highlands and my brother in oxford and possibly the western isles with my gaelic class i feel very content here and now in edinburgh,1
339486,i have a feeling that is how our mach will play out as well,1
396511,i cant believe that i am the favorite of boys in their wet dreams and i feel thrilled to know that i am irresistible for them,1
59200,i am months into the medication and i feel fantastic,1
57991,i can honestly say when i start something its never intended i just try and stick up for myself or someone close to me when i feel offended,3
146054,i think more about what steps have i taken to design the assessment so that the students have the capacity to complete the task without feeling overwhelmed,4
27874,i can feel from here beloved your fragrance,2
112101,i want to thank this beautiful woman for thinking of this blog and me i feel very honoured,1
320116,i think that some days are just plain boring and there aren t people out particularly people with money and i end up going home without selling a single thing but there are also days like today rare though they may be during which i feel invigorated by the amount i sell,1
197797,i cried and cried and all i wanted to do was praise the lord but all i could do was sit in fear and feel beaten up,0
26355,i waffled between feeling like i was doomed forever and saying things like it wasn t so bad for a panic attack,0
319443,i feel so ungrateful that im pregnant when i know that there are so many that follow my blog that are still trying and yet i feel this way,0
405170,i feel resentful that he wasnt like this when we met,3
89686,i had an idea ok maybe i had a cocktail outside in the sun and i was feeling very brave and i sent a message back saying baby i think you need to show me how good ive been oh yeah what do you have in mind oh i dont know,1
202931,i feel as if i have been beaten up,0
66562,i believe that we need more attention to issue of selling babies and buying babies and feel that more of us should be alarmed at this industry that has arisen before our eyes,4
4859,i wish there was more i could do in this situation but other than pray support my mom and keep t supplied with thank you cards im feeling pretty helpless,4
76530,i feel that the guess who was and is underrated as one of the more talented classic rock groups,1
99648,i feel reassured by the king of swords,1
149526,i feel it would be excessively impolite to go into his room and scream shut the fuck uuuuup since he doesnt irritate me at all aside from this whistling,3
304362,i felt it insulated me and protected me from the world now i feel unprotected and vulnerable,0
163909,i feel confident healthy and i look lean,1
200236,i dont think i would feel as thrilled in the winter time waking up in a white grey world especially without heat,1
104283,i are unable to go a day without having undertaking it so i feel hopeless,0
242725,i am an adult finish line feeling is an amazing book five stars all the way,1
115159,i feel like i have been kicked all over by a stubborn mule,3
176009,i accepted that the blinders werent my friend i began to feel resentful and angry,3
308917,i feel like i sort of missed the daft punk thing and i ve never heard that kind of music on the radio and none of my friends listened to uffie or anything like that,0
75782,i feel sad when k didnt text me i feel heartbreak when i see those stupid status,0
31038,i feel kind of spacey and rude,3
226626,i feel like i know myself pretty well and just the fact that im here in some weird way is a huge testimony builder to me,1
291331,im feeling troubled depressed angry,0
310326,i feel the world is hopeless i hate,0
161433,i feel quite disheartened and unencouraged at the moment,0
241648,i was active in my abuse i feel still acutely ashamed and in some way to blame for what happened on an irrational emotional level,0
65399,i feel incredibly pleased with myself for smearing on a spot of sunscreen in the morning and managing to clean my teeth before collapsing into bed,1
300571,im not great at waiting and i feel like hes been rude,3
301057,i feel moronic this morning,0
290542,i can feel my inner self an innocent child trembling and screaming oh my god,1
171688,i feel much less emotional this week,0
76643,i feel fine a href http weareindebtetc,1
202717,i feeling pains of development and displacement title share this post on delicious img src http www,1
356586,i somehow feel doubtful though it my sound disrespectful,4
182662,i am a very understanding and patient person thats until i feel like ive been wronged,3
162830,i feel like i ought to make something lovely and special from it so inevitably its just languishing in a cupboard,2
292359,im just feeling sentimental with evelyn growing up and amelia not being a baby anymore,0
248313,i feeling fearful,4
393773,i just like the feeling of our gorgeous land tucked away until the time of its destiny has arrived,1
112976,i guess what i want to say is that in spite of feeling like we got beaten by the path in another way we sort of won,0
18026,i feel unwelcome and uninvited,0
303129,i am feeling really inhibited right now and i don t like it,0
100428,i would feel annoyed the sun was out because cloudy days seemed to fit my life much better,3
200538,i feel this photo is quite artistic,1
101292,i feel so thankful for the teachers and the school and thankful that my kids have such a wonderful place to be,1
141837,i feel frightened too,4
169192,id love to go back and do a longer and more involved course when time and money will permit because i feel as though it would be something extremely valuable if i could just get my head around it,1
330286,i would like to take this opportunity to say how amazing his family are all of them made me feel welcomed and if i have children who are half as lovely as the children who were sat on my table i would very happy,1
366848,i am really feeling elegant today,1
208352,ill never dress up like that but its more of a state of mind or feeling that youre more playful and intimate in a passionate and sexual way,1
168445,i always feel really productive when i spend time at ndl,1
367798,i feel numb for eternity,0
310652,i sit staring at the computer screen waiting for your reply i feel anxious and worried but my sight doesnt waver,4
175128,i feel absolutely fantastic when i am on plan,1
97846,ive been feeling really insecure and under a lot of pressure and stress lately,4
96475,i feel myself getting so restless trying to keep everything at the ready fiddling with things out of anxiousness,4
164850,i do feel like i am doomed,0
207423,i want my readers to feel welcomed and have a sense of friendliness when they arrive and over time i hope that my readers find coming here to be a positive uplifting and interesting experience,1
187362,i sometimes attempt to write a happy and sweet song because i want to show the world that i am a happy openminded and smiling person most of the time but it always makes me feel a little foolish,0
254985,i feel delighted and grateful that they are there and excited about the amazing results they are getting,1
200069,i will admit to feeling pretty homesick today and even had a bit of a cry,0
373344,i feel hated helping prevent gay teen suicide amp summary the christian community must reach out more compassionately to gay and lesbian youths,0
357768,i feel sorry for the beginning singers for as blake said by the end of the show people tend to forget the early songs,0
324059,i feel blamed for it though,0
34250,i get the feeling that my supervising teacher is overwhelmed and may have too many students,5
147260,i already feel for him when hes at the hospital alone,0
42602,i am asked to find one word to describe my feeling lately it should be lucky,1
410275,i could feel a gentle breeze that lifted from the sea where he chose the humble fishermen how full my heart would be,2
154705,i think i was nervous and feeling doubtful on monday because i had to tell my boss i was leaving,4
290805,i feel about being rich and poor,1
141961,i think i ve done enough blog sprucing up that i don t feel needlessly tortured by the way it looks every time i try to update so that s good,3
164865,i need to learn how to use it first but once done i will feel fairly smug and will probably refer any blogger readers to wordpress so i can feel all clever,1
119715,i feel deprived of is music,0
255384,im back after my short break feeling relaxed reinvigorated and ready to delve once more into the vast abyss of retro gaming with a look at the zx spectrum haunted anagram em up demonslair,1
63587,i think he feels pretty cute in this,1
71707,i feel more listless and finally those that i have been working with are starting to get energized,0
16357,i found myself sweating and getting anxious during the game and feeling irate when the game began to look iffy for the steelers especially when the refs were blowing calls,3
87344,i woke up feeling really cold,3
197537,im in a fetal position small and alone crying and completely self focused feeling rejected this is what it looks like for me when ive allowed myself to be consumed by all my insecurities fears amp hurts,0
313390,i think i waited too long byrne declares in the successfully ambitious epic i feel my stuff a bouncy shuffle that hinges on an oddball story with lyrics like the cheapest dog the hottest sun the fiercest cat amp the meanest gun,1
235636,i feel accepted i don t care as much if others have the same reactions that i do,1
36009,i feel are acceptable in music and as such any criticisms i have only reinforce the concept of her music,1
281716,i finished laughing on the inside no offense andy i decided to make a list of things i feel acceptable for a grown man to be afraid of,1
264587,im feeling pretty jaded about,0
380241,i had a pretty big agenda today and of course was feeling really excited about thanksgiving tomorrow and the upcoming weekend,1
280525,i was feeling agitated and on the verge of tears wanting to call someone anyone and vent run away hide i was a mess,4
394481,i had a feeling she would love it even if she hated the actual match,0
416001,i hate feeling helpless more than anything,0
365199,i feel irritated when i see you acting childlike because i am not in the mood,3
263983,i feel anger when you describe to me in detail what that jerk of a guy said to you when he broke up with you,0
359094,i feel like i am in a dazed limbo,5
294131,i have been reading up on we are feeling comfortable with giving it a go,1
58494,i needed after feeling discouraged from my appointment,0
164871,i meandered around town for about half an hour after this and left feeling a strong sense that i didnt belong,1
400847,i felt incredibly stressed then midday i felt very happy then stressed again then happy now i feel pissed off,3
298690,i feel selfish sometimes because i feel like im learning by the spirit every time we teach her but i suppose thats how it ought to work,3
150881,i feel i am is because i am compassionate and i really do try to understand the core emotions of that particular character,2
145155,i feel i did an acceptable job on the essay,1
346056,i was feeling a bit restless and decided to take okie and i on a hike,4
301599,i wasn t going to include this next part because everyone i ve told has made me feel rather idiotic about it but i ll just recreate the conversation i had with lauren when i got back to her apartment,0
235565,i didnt feel valued by the organization anymore,1
237770,im feeling a little sarcastic and annoyed because the fucking gstl phone wont stop ringing so i say im slacking,3
252742,i was feeling impatient with my handstand practice today too,3
281185,i was just feeling so mad at myself,3
370011,i spent a week feeling sorry for myself hating everyone who has money and a nice car,0
48669,i have been feeling a bit stressed,3
69027,im making task lists and sorting them into categories of time sensitive holiday sensitive and added it on to make me feel overwhelmed,5
13913,i confess that this saturday ill be returning to my high school for the first time since i graduated in and i feel weird about that,5
103543,i go there each and every day feeling blessed that i am allowed to serve as the senior clinician and thus the shepherd and this does my pastor s heart more good than i ever experienced in any brick and mortar church building,1
235257,im years old and i must admit that it has made me feel uncomfortable,4
180397,i didnt feel like i missed out on anything important,0
322652,im incredibly grateful to them for the freedom i was given and feel that because of that freedom i had the time and space to figure out a lot of important things about myself about the world and about where i fit and want to fit in that world,1
88142,i complete another piece i feel rich,1
128198,i want to feel smart and confident when exams come,1
248511,i feel so drained at the end of a novel because i try my very hardest to get something from it that will change and impact my life,0
290781,ill start stretching and yawning like crazy ill rub my neck because it feels hot and ill put my head in my hands because my head feels like a lump of lead,2
52541,i guess im not ready for that still young and feeling rebellious,3
414872,i feel kind of shaky and cold,4
337185,i may not necessarily feel very stressed out i very well could be,0
143161,im feeling kind of low today,0
167058,i have had friends in the past that were g l t but it seemed like everyone hounded them with questions not to be friends but with a distinct distain in their tone so i didn t ask because i didn t want to make them feel anymore unwelcome than they may have already,0
347167,ill never regret it and feel inspired to travel more,1
123846,i am feeling so vain and imprisoned that i cant stay here anymore,0
209134,i will never ever forget and feel most grief about his tragic loss,0
86229,i was just feeling too stubborn to move to a situation with better temperatures,3
275507,im feeling that im alone we both are alone,0
1374,i feel my funny juices are fully restored and am ready to share with you the wellington based fun we had,5
40552,im feeling abnormally peaceful,1
352237,i have definitely seen and felt many blessings from heavenly father especially on the days when things feel gloomy and lonely while mike is away working hard for our future,0
357637,im feeling all festive with only little weeks to christmas,1
52150,i could have watched the way i typed but would i really have that sense of nice comfy welcome home feeling at a time of being distressed,4
93617,i didnt respond to it at all because i feel like whenever i say these things people think im being insincere so fuck it,3
73774,when i won a tennis match,1
9090,i am generally still left feeling pretty drained and exhausted,0
105062,i admit that i do not feel affectionate towards my own parents,2
412648,i am loss when love is gone from the body the heart feels the anger and the loneliness left by the emptiness where the beloved dwelt,2
338550,i am feeling a little triumphant about that i am still very angry because being allowed to raise my own kids isnt really something at which anyone should have to feel they won,1
331380,i have tried some bdsmy stuff with my friend with benefits i have felt nothing because our relationship is a silly happy comfortable one and he could never make me feel submissive even if he tried,0
230801,i went into my appointment i had this feeling that everything was going to be ok,1
86908,i feel truly like myself and i feel accepted and understood,1
83631,i feel life is a jungle especially if one is keen on hunting,1
130055,id hope id have gotten rigorous figurative exercise leaving me feeling stronger or more intelligent some way,1
58953,ive been jane liz kate and even when i was feeling particularly adventurous chaka,1
36314,i may feel dull on some days but my life is anything but dull,0
282552,i like it but only as a treat when im feeling rich,1
367265,i feel like we need to co operate with the nature beings and element consciously working together to bring about a benevolent outcome,1
51615,i will be the first to claim that things in direct opposition to truth can t be true and in that manner deny relativism in any form but i feel hesitant in rejecting the idea that the opinions opposed to mine are without strong points,4
282010,i am feeling more and more stressed,0
366102,i didn t feel threatened smith said,4
389396,ive been feeling pretty distracted and down lately for a number of reasons and although i generally look on the bright side and believe in the positive ive had a hard time trying to shake it off this week,3
116020,i was teased so in order to feel accepted i tried to change everything about myself,1
34472,i wanted was to be able to spend time with my friends and feel like how i was before where i was carefree and able to enjoy their company without having to miss someone so bad that youd rather spend your time with that person than be with your friends,1
188090,i ended up in foster care i had been feeling lousy for about a week and my owners took me to the vet and they took pictures of my insides but nobody could really figure out what was making me feel so icky,0
53545,i know that the instability of my life here makes me worried and afraid sometimes and that will probably continue but there are many wonders too and i feel glad to be able to see them today,1
380,too many people in tv room,3
187075,i shouldnt feel jealous that he is spending christmas with the girl he told me he would like to have something with something more than just sex,3
73838,i have a feeling beaten and kicked script type text javascript src http code,0
337197,i have been feeling so neglectful of our relationship because ive been dealing with my fathers illness,0
398502,i like the overall feel it seems a bit mournful and would work great as a fashion for evangeline ghastly,0
358711,i want to feel energetic and full of possibility,1
214385,im feeling a little melancholy today,0
83528,i do not feel burdened with the obligation to be the highlight he said,0
37391,i love this place it doesnt cover up the feeling of being abused,0
313676,i didnt feel like i had missed a great deal of pertinent information so i finished up the three episode test,0
416683,i think this is really great having been in situations where i feel overtly threatened in a public place where everyone pretends they don t see what s happening,4
247849,i feel bad for not equally praising amy adams performance as his wife peggy dodd,0
48973,i am not feeling very adventurous today,1
103584,i have been feeling lately today i am posting a lovely summery orange called sun kissed by sally hansen xtreme wear,2
38945,i also feel playful,1
311352,i find myself feeling like a failure it is because i am making it all about me i am less valuable when i am not getting things done,1
48944,im feeling greedy already just by looking back at the pix,3
96836,i feel hopeful when hundreds of participants gathered together to learn how to salsa seriously mennonites can dance,1
392425,i say to that because she definitely has a right to feel furious but i dont think ive threatened anyones life ever in anger,3
114232,i know this isnt true its just a bad day i suppose and im just feeling a tad bit gloomy,0
108003,i did to make me feel so carefree,1
336705,i really do have an international posse and that makes me feel very glamourous in the way of paris hilton,1
330003,i feel sympathetic the parents of that boy,2
100006,i feel badly that i called and disturbed him at home but i needed to talk to someone and i thought he d be the best,0
56354,i didnt really think much about it or feel homesick at all,0
344859,i want to focus on how to feel pretty,1
189095,i chance upon that intersection where that one feeling that s longing to be expressed meets my fingertips and,2
327709,i woke up early with a bad stomach and feeling very shaky,4
206473,i get to feel the fab effects of anesthetia as the doc attempts to re route the nerve that goes from my elbow to my wrist so that maybe one day i can use parts of my left hand again,1
16573,i know feel so successful,1
275039,i feel stupid and worthless and ive been crying all the time,0
18959,im feeling a lot more mellow these days,1
123948,i feel so blessed to have a family that im close with and will be there for me when i need them,1
246912,i needed to calm me down i was starting to feel very stressed out,0
416046,i feel frustrated and call my dad,3
182663,im feeling tranquil and at peace,1
327781,im feeling doubtful or down,4
299348,i found out earlier today there are other people that also feel a bit isolated and a good chat may be the thing for them,0
165636,i feel really unimportant and insignificant in a few peoples lives at the moment and second best in other peoples,0
155333,i did not feel the least bit thankful,1
100507,i switched to clicking recommend and then i don t have to risk hurting feelings explaining that i liked a song but thought it was off topic or that i simply hadn t had a chance to listen thoroughly and on and on,2
134412,i do feel bad because the way he persevered was quite admiring only to lose his job because of an injury,0
312650,i feel hmm i feel so relieved and fuhh,1
305867,i could go on and on about the inconveniences ive experienced because neither of them takes any sort of responsibility or leadership role in the relationship but thats for some other time when im feeling particularly vicious and put upon,3
132092,im fine is given whether i am feeling completely ecstatic or feeling down or anything in between,1
303236,i wasn t in the army for the rank mainly but now i feel like i m being abused at this decision,0
180244,i blog the freer i feel most of the time i find myself in a virtuous circle i get a lot of positive feedback on my blog and i try to also be reciprocal and provide encouragement and positive reinforcements,1
345760,i am not feeling to thrilled with either game s prospect in being tag team designed,1
352288,i am angry i can t help but feel shamed which quite frankly just pisses me off,0
120568,i was feeling and how rich we are,1
295368,i cant describe exactly how i feel when i got the email thx all of u for supporting me all the way bing bing betty and especially i wana say thx to tang tang thx for always be right out there for me and do the translation things for me time and time again really appreciate it,1
115447,im really really proud of the runner the next minute i have the feeling that it needs something else but i was petrified that id spoil it by adding too much,4
392892,i learn a lot from them and i also feel surprised that some of them are really creative,5
10598,i am not allowed to feel terrified and hopeless,4
333117,i loved to see the silver red and green holiday decorations hung upon the downtown street lights and the feeling of snow and cold on my face as we walked among the stores don s camera shop merriman s flowers cain s drug store greer s hardware fidelity clothiers g,3
235775,i was feeling really nervous much more so than usual,4
226329,i love that make me feel fabulous that i have worn time and time again,1
301438,i could tell myself a story about the person or me and how i present myself but still the feeling felt like a dull knot in the stomach,0
144484,ive barely talked to jeff in the last days i feel so whiney and tired,0
153421,i am still feeling reeling in the sweet sentimentality of the blanket i made for a seventeen year old girl i think that sentimentality will be our subject,2
12399,i feel the tender brush of his tongue lightly lick my upper lip and my world grow dark,2
252397,after a pleasant evening with friends in my flat,3
163907,i get from being in hilo is really shallow and almost oppressive in a sense that i feel like it s making me lethargic and apathetic towards life,0
340594,i like in this world and making a list of them always makes me feel joyful,1
41180,i wake up feeling contented much like the luckiest girl in the world and then he surprises me even more with the kind of attention and care he gives me,1
378083,i feel extremely relieved except that a particular group member is giving me and my other members an extremely bad headache,1
67180,i feel a perfect calm,1
375093,ive talked a lot before the crowd or statements presented in class but sometimes feel very shaky,4
121029,i just want them to feel like time is precious to them too,1
215959,i feel like i know her so well know what each cry and coo means know her routine and schedule and know exactly what to do to make her happy,1
266303,i would start this with a moan about how all of your sly antics have left me feeling more than slightly tender today but i suppose that was the point of it all,2
219642,i remember feeling a fond nostalgia for having that much faith in readers and people in general and was at first thinking of internet as the disillusioning factor,2
304181,i would get the feeling that i need to vomit and wish that i suddenly had violent diarrhea so i d have a good excuse not to go and could provide the liquid excrement as proof that it wasn t just because i was a snotty bitch,3
269808,i feel the most blessed and thankful happen in the unexpected mundane of the moment ways,2
308286,i have a feeling he wont think its very cool for his mom to plan his party anymore,1
410797,i still feel a tinge of morose from an unforeseen cause,0
192211,im not feeling too optimistic because all the kids have grown like weeds this summer,1
129873,im feeling inspired,1
155533,i also feel in the other songs i felt a little more uncomfortable as they were dark angry intimidating songs so found it hard to fit to that kind of character,4
154984,i feel like ive reached the point where i dont worry what i think everyone else will find funny and just do what i feel is funny and thats what the unfortunate case of mr,5
80019,i started noticing all the irish people around though and feeling a strange sense of familiarity which i hadnt felt in a while,5
256412,im starting to feel a little overwhelmed again when it comes to this little project that ive been working on for lo these many years,5
133483,ive been feeling dazed and just plain spacey,5
15137,i feel sorry for those people because they don t really see the world,0
345935,i feel like that song cool by gwen stefani defines us really well,1
290152,i hope our love will be the kind that i don t have to feel paranoid of,4
92729,im feeling pretty damn shocked about it all,5
356712,i feel like youve all accepted me for who i am and what i am and vice versa so with that being said tonight im treading on thin ice i want to know your thoughts i want to know that those that even care to read my personal blog will certainly read the shops blog,1
287640,i know we go on to see this later in the fourth season but this feels like the perfect episode to have introduced it properly rather than as a vague introduction to someone elses plot,1
242650,i just wanted to take a moment to say please feel free to pin anything from my site,1
221486,i feel like the talented mr ripley i feel like the talented mr ripley a href http trotskyautismus,1
412224,i am left feeling relatively horny wearing my red thong her snoring in the next room,2
311852,i find is that spraying it can make your hair feel like funny like extra residue left over but i find these soon goes once the hair is dry and brushed,5
366998,i told the boys they couldnt play i feel like they would be punished for all being boys and so close in age,0
250402,i sat all by myself trying to look like i was alright with it but feeling so insecure and it seemed as if some of the boys in my grade who are in my homeroom were trying to move away from me,4
36212,i taught there last year and it was a fabulous event so i feel very honoured to have been invited back again this year,1
44721,im feeling hostile towards the world at the moment,3
312994,i walk in the door to my house i feel happy,1
398402,im feeling ok and always has a hand on me or sits very close,1
286703,i start to feel awkward but cant do anything about it,0
311451,i feel really really lousy right now,0
292054,i struggle to get the words down right and in the correct location to create a mystery when i see that done i feel successful,1
21889,i wish i could change the world but feel utterly hopeless to do so,0
83823,i also feel glad about everything there is still to be done,1
310378,i feel especially passionate about,1
116692,i just feel like im being punished for something i didnt do ya know,0
311239,im feeling kind of strange now and im now going to try trace the source of this feeling by writing a blog entry,5
108606,im cautious yet excited because i still feel that creative fire burning inside,1
408612,i still have that uncanny feeling that i had when i was a kid about beloved dolls having a soul,2
144783,i work with my mind my feet do not feel miserable because they have established their oneness with my mind,0
306763,im sure ill end up feeling defeated again the next time a similar situation arises lol xd ill remember what i was thinking now but at that moment i would just want to quit,0
413899,i feel that every game should become weepy and philosophical but that right now games have an artistic ceiling placed there by sometimes competent sometimes bad usually mediocre and occasionally good writing,0
326003,i realized that she feels jealous to me,3
276420,i feel quite fearless and that s something from a spotlight spy creature like me,1
218608,im feeling like such a gutted distraught selfish mess right now,4
42935,i was feeling pretty optimistic at this point,1
258497,i counsel people who are in abusive relationships i have prided myself with understanding how they feel being a supportive resource because i get it,2
243277,i feel greedy about success,3
408578,i sometimes wake up crying or even feeling numb about whoever i am,0
407497,i do not regret any bit of it although i do wish i was more mature in my actions because i cant give advice to my little brother without feeling at least a little bit of remorseful hypocrisy when i remember how terrible i was when i was his age,0
301123,i feel it s a successful day when i ve gotten my daughter three real meals and we ve done any exercise at all,1
304761,i was feeling kind of like i was in kindergarten but not as cute,1
313766,i wasnt feeling quite that greedy but its generally injurious to future employment prospects to leg it before the battle really gets going,3
398018,i woke up this morning feeling really disturbed and paranoid,0
227760,i told him it is because asians are very considerate so whenever a person is not feeling well they would have the common courtesy to wear a mask to reduce risk of spreading it to people around us,1
240287,i think because i have never dealt with feeling like i am meant to be dumb and never experienced that kind of mentality being shown to others,0
249890,i writes i honestly feel you are always hateful whenever something about anderson cooper comes up what makes you think that his personal life is for the world to hear,3
204680,i feel a popwatcherly duty to help her come up with a fairly lame but subject specific sendoff line for each week s eliminated contestant,0
